100 77.273
120 85.051
140 90.181
160 94.56
180 99.486
200 105.356
220 111.897
240 118.896
260 125.116
280 130.346
300 135.829
320 142.062
340 144.426
360 151.92
380 152.748
400 164.239
420 170.473
440 176.93
460 180.118
480 188.031
500 192.777
520 191.746
540 196.05
560 212.246
580 216.399
600 220.05
620 229.472
640 235.857
660 236.39
680 242.977
700 243.589
720 245.014
740 249.254
760 256.591
780 263.071
800 285.956
820 277.804
840 291.343
860 280.352
880 280.619
900 289.88
920 286.959
940 294.948
960 304.996
980 313.077
1000 330.308
1020 322.153
1040 348.441
1060 333.905
1080 330.325
1100 329.763
1120 340.167
1140 331.346
1160 335.321
1180 352.356
1200 365.354
1220 371.533
1240 379.394
1260 377.038
1280 374.894
1300 388.994
1320 397.165
1340 396.44
1360 413.935
1380 410.303
1400 407.123
1420 460.74
1440 432.294
1460 434.866
1480 443.016
1500 441.184
1520 452.481
1540 460.084
1560 474.191
1580 498.46
1600 477.032
1620 468.284
1640 485.136
1660 516.55
1680 486.872
1700 531.047
1720 559.764
1740 522.37
1760 520.921
1780 516.718
1800 543.467
1820 549.113
1840 553.697
1860 564.75
1880 569.012
1900 564.228
1920 574.789
1940 581.983
1960 604.833
1980 605.857
2000 626.696
2020 607.631
2040 616.417
2060 620.863
2080 646.687
2100 613.874
2120 627.756
2140 615.43
2160 640.528
2180 674.581
2200 658.369
2220 650.739
2240 660.643
2260 703.669
2280 823.849
2300 867.777
2320 681.502
2340 732.233
2360 668.065
2380 677.219
2400 717.636
2420 781.11
2440 747.727
2460 784.31
2480 790.249
2500 746.038
2520 850.384
2540 810.36
2560 818.134
2580 808.868
2600 796.044
2620 791.806
2640 796.527
2660 798.209
2680 815.901
2700 846.621
2720 855.447
2740 817.024
2760 828.819
2780 825.122
2800 824.729
2820 836.339
2840 855.346
2860 861.067
2880 854.448
2900 879.528
2920 859.449
2940 1017.7
2960 1002.75
2980 890.213
3000 901.383
3020 918.336
3040 911.679
3060 957.252
3080 939.358
3100 924.275
3120 919.576
3140 967.49
3160 945.141
3180 955.647
3200 1001.15
3220 1050.4
3240 993.898
3260 1029.86
3280 999.401
3300 980.092
3320 998.04
3340 1065.84
3360 1006.39
3380 1046.01
3400 1048.59
3420 1064.45
3440 1047.36
3460 1043.75
3480 1070.99
3500 1088.22
3520 1043.81
3540 1116.51
3560 1115.83
3580 1106.17
3600 1294.71
3620 1103.15
3640 1091.45
3660 1157.35
3680 1185.77
3700 1136.65
3720 1177.32
3740 1124.6
3760 1163.56
3780 1198.69
3800 1159.11
3820 1176.69
3840 1191.99
3860 1203.88
3880 1191.11
3900 1215.87
3920 1232.68
3940 1240.86
3960 1612.25
3980 1269.15
4000 1322.07
4020 1602.02
4040 1440.96
4060 1354.84
4080 1288.09
4100 1356.36
4120 1316.78
4140 1397.87
4160 1425.22
4180 1853.08
4200 1844
4220 1332.67
4240 1304.01
4260 1321.93
4280 1286.77
4300 1310.17
4320 1260.81
4340 1399.75
4360 1642.36
4380 1338.17
4400 1353.01
4420 1375.46
4440 1356.55
4460 1421.87
4480 1453.83
4500 1373.92
4520 1919.89
4540 1608.79
4560 1358.48
4580 1476.93
4600 1427.41
4620 1460.18
4640 1396.06
4660 1475.75
4680 2047.02
4700 1494.61
4720 1433.05
4740 1511.8
4760 1474.66
4780 1475.39
4800 1533.39
4820 1920.09
4840 1567.27
4860 1571.47
4880 1534.81
4900 1493.5
4920 1596.47
4940 1526.54
4960 1925.25
4980 1558.91
5000 1575.33
5020 1646.3
5040 1556.4
5060 1659.73
5080 1555.4
5100 1898.22
5120 1593.35
5140 1617.92
5160 1641.95
5180 1644.05
5200 1669.25
5220 2297.74
5240 1744.7
5260 1674.48
5280 1690.35
5300 1692.84
5320 1726.09
5340 2530.77
5360 1751.56
5380 1719.12
5400 1703.65
5420 1725.43
5440 1676.17
5460 1894.38
5480 1809.65
5500 1779.94
5520 1715.34
5540 1742.88
5560 2293.64
5580 1808.09
5600 1833.48
5620 1843.56
5640 1800.62
5660 1958.56
5680 1810.24
5700 1839.66
5720 1842.5
5740 1836.2
5760 1824.25
5780 2322.26
5800 1832.33
5820 1783.68
5840 1777.98
5860 1820.69
5880 2330.67
5900 1817.11
5920 1886.74
5940 1816.13
5960 1946.38
5980 2569.43
6000 1856.2
6020 1932.74
6040 1865.41
6060 1924.33
6080 2129.27
6100 1920.09
6120 1922.95
6140 1964.25
6160 2580.53
6180 1961.15
6200 2003.2
6220 1929.76
6240 2008.45
6260 2613.74
6280 1973.42
6300 2049.45
6320 2013.57
6340 2135.78
6360 2083.46
6380 2015.12
6400 1987.42
6420 1971.24
6440 2056.92
6460 2048.89
6480 2045.57
6500 2072.89
6520 2083.04
6540 2040.02
6560 2076.57
6580 2079.81
6600 2175.9
6620 2148.3
6640 2127.32
6660 2195.82
6680 3012.16
6700 3257.59
6720 2580.25
6740 2565.06
6760 2596.28
6780 3109.1
6800 2686.56
6820 2757.87
6840 2609.43
6860 2713.75
6880 2608.53
6900 2535.84
6920 2590.51
6940 2478.78
6960 2697.68
6980 2484.54
7000 2504.9
7020 2583.8
7040 2530.98
7060 2580.26
7080 2634.97
7100 2652.34
7120 2517.07
7140 2639.78
7160 2496.64
7180 2513.19
7200 2680.37
7220 2674.52
7240 2635.74
7260 2725.91
7280 2471.76
7300 2743.4
7320 2644.17
7340 2608.11
7360 2740.24
7380 2559.19
7400 2677.97
7420 2761.69
7440 2644.63
7460 2725.77
7480 2576.3
7500 2805.89
7520 2798.93
7540 2750.79
7560 2874.41
7580 2881.47
7600 2840.59
7620 2592.23
7640 2697.83
7660 2632.12
7680 2625.79
7700 2821.65
7720 2678.63
7740 2761.93
7760 2841.25
7780 2871.12
7800 2786.31
7820 2868.84
7840 2980.68
7860 3043.22
7880 2808.59
7900 3128.24
7920 2831.3
7940 2938.25
7960 2868.06
7980 3041.66
8000 2936.99
8020 2939.16
8040 2948.67
8060 3137.1
8080 2884.69
8100 3046.72
8120 3004.55
8140 3121.85
8160 2981.47
8180 3058.75
8200 2904.28
8220 3409.91
8240 3033.6
8260 3018.55
8280 3043.04
8300 3008.05
8320 2902.66
8340 2903.87
8360 2942.94
8380 3136.22
8400 2926.11
8420 3191.79
8440 2904.37
8460 3084.79
8480 3075.69
8500 3156.15
8520 3250.87
8540 3332.16
8560 3230.15
8580 3275.27
8600 3246.79
8620 3507.03
8640 3735.3
8660 3867.7
8680 3613.91
8700 3167.66
8720 3317.67
8740 3237.25
8760 3489.07
8780 3325.2
8800 3210.68
8820 3316.39
8840 3343.76
8860 3390.76
8880 3339.37
8900 3314.3
8920 3251.4
8940 3268.9
8960 3314.8
8980 3302.96
9000 3420.8
9020 3452.97
9040 3436.66
9060 3322.49
9080 3626.6
9100 3416.37
9120 3609.5
9140 3588.09
9160 3527.13
9180 3651.08
9200 3565.32
9220 3672.03
9240 3524.21
9260 3727
9280 3589.8
9300 3675.84
9320 3565.13
9340 3624.05
9360 3812.35
9380 3558.9
9400 3645.39
9420 3653.27
9440 3645.96
9460 3751.63
9480 3795.8
9500 3708.79
9520 3779.07
9540 3857.24
9560 3635.06
9580 3749.04
9600 3797.21
9620 3729.5
9640 3702.27
9660 3682.62
9680 3683.22
9700 3595.95
9720 3792.52
9740 3861.5
9760 4214.19
9780 3940.18
9800 4009.41
9820 3868.87
9840 3913.24
9860 3886.23
9880 3847.34
9900 3954.17
9920 3850.32
9940 4002.62
9960 3957.26
9980 3870.03
10000 4082.06
10020 3973.05
10040 4576.02
10060 4355.18
10080 4064.03
10100 3972.28
10120 4051.62
10140 4118.76
10160 3990.2
10180 4198.52
10200 4051.61
10220 4137.09
10240 4115.85
10260 4087.86
10280 4095.73
10300 4187.15
10320 4073.92
