10 1384.53
20 1370.86
30 1367.34
40 1375.6
50 1366.45
60 1372.17
70 1380.04
80 1379.3
90 1368.17
100 1370.22
110 1420.09
120 1361.78
130 1382.45
140 1378.49
150 1364.33
160 1376.13
170 1365.71
180 1380.6
190 1393
200 1408.46
210 1381.6
220 1368.43
230 1368.7
240 1384.09
250 1365.54
260 1386.36
270 1377.21
280 1369.79
290 1372.42
300 1409.36
310 1376.57
320 1379.39
330 1367.8
340 1368.3
350 1374.32
360 1372.66
370 1383.02
380 1365.3
390 1369.76
400 1398.01
410 1374.57
420 1369.02
430 1366.49
440 1358.73
450 1370.44
460 1369.17
470 1362.2
480 1370.28
490 1368.64
500 1445.6
510 1366.89
520 1398.92
530 1389.63
540 1402.07
550 1425.45
560 1367.86
570 1378.19
580 1358.42
590 1358.71
600 1407.38
610 1350.89
620 1353.89
630 1368.7
640 1365.95
650 1368
660 1363.84
670 1442.2
680 1364.66
690 1362.92
700 1366.09
710 1353.71
720 1360.76
730 1365.45
740 1370.14
750 1363.87
760 1357.89
770 1357.67
780 1360.7
790 1374.82
800 1372.79
810 1361.09
820 1355.85
830 1348.78
840 1368.99
850 1384.9
860 1363.1
870 1372.18
880 1356.04
890 1359.61
900 1356.68
910 1361.01
920 1372.59
930 1351.59
940 1358.92
950 1365.27
960 1358.05
970 1414.24
980 1368.46
990 1357.3
1000 1388.35
